ID,LARGEST_GIFT_AMOUNT,BIRTH_DATE,FIRST_GIFT_DATE,LARGEST_GIFT_DATE,LAST_GIFT_DATE,TOTAL_GIFT_AMOUNT,TOTAL_NUMBER_GIFTS,TOTAL_GIVING_CAPACITY,TOTAL_INCOME,TOTAL_NETWORTH,TOTAL_DONATIONS,TOTAL_EAD,LARGEST_REALEST_VALUE,TOTAL_NO_EVENTS_PARTICIPATED,GENDER,FIRST_GIFT_AMOUNT,LAST_GIFT_AMOUNT,EDUCATION_SCHOOL_NAME,GRADUATE_DATE,TOTAL_YEARS_GIVING
20174,100,12/1/1962,5/14/2008,11/13/2012,11/13/2012,200,2,57535,47500,919846,200,1993,645503,2,M,100,100,,,200
20175,,,,,,,,0,0,0,0,0,0,0,M,,,,,
20176,,8/1/1986,,,,,,6300,45000,11208,0,1046,0,0,F,,,,,
20177,,,,,,,,0,0,0,0,0,0,0,F,,,,,
20178,,3/1/1981,,,,,,4750,25000,3219,0,856,0,0,F,,,,,
20179,,2/1/1972,,,,,,49403,45000,760132,0,1180,736054,0,M,,,,,
20180,,4/1/1947,,,,,,35722,67400,35015,0,1729,0,0,M,,,,,
20181,,7/1/1966,,,,,,26520,78000,36586,0,1560,0,0,M,,,,,
20182,,,,,,,,0,0,0,0,0,0,0,M,,,,,
20183,,2/1/1979,,,,,,7875,37500,8833,0,1030,0,0,F,,,,,
20184,,,,,,,,0,0,0,0,0,0,0,,,,,,
20185,600,8/1/1954,10/12/2007,10/12/2007,11/10/2011,1050,2,218629,375000,3671342,1050,7594,479981,0,M,600,450,,,1050
20186,,,,,,,,0,0,0,0,0,0,0,M,,,,,
20187,,,,,,,,0,0,0,0,0,0,0,M,,,,,
20188,,,,,,,,0,0,0,0,0,0,0,F,,,,,
20189,,11/1/1967,,,,,,95959,225000,1096265,570,4053,467777,0,F,,,,,
20190,,,,,,,,0,0,0,0,0,0,0,F,,,,,
20191,,6/1/1966,,,,,,38150,62500,400987,0,1423,337992,0,M,,,,,
20192,,2/1/1936,,,,,,56000,87500,56260,0,2117,0,0,M,,,,,
20193,,,,,,,,0,0,0,0,0,0,0,,,,,,
20194,,,,,,,,0,0,0,0,0,0,0,F,,,,,
20195,,,,,,,,0,0,0,0,0,0,0,M,,,,,
20196,,11/1/1951,,,,,,79482,125000,871047,0,2139,389640,0,F,,,,,
20197,,7/28/1944,,,,,,164636,73000,3896101,0,3982,761537,0,M,,,,,
20198,75,9/1/1944,2/25/1999,7/9/2013,7/9/2013,75,3,126429,87500,1076261,52360,3253,518877,0,M,50,75,,,75
20199,400,12/1/1986,3/8/2022,3/8/2022,3/8/2022,400,1,78192,62500,1162816,400,1958,604647,0,M,400,400,,,400
20200,,,,,,,,0,0,0,0,0,0,0,M,,,,,
20201,,6/1/1971,,,,,,33188,87500,248693,0,1568,156267,0,M,,,,,
20202,,,,,,,,0,0,0,0,0,0,0,M,,,,,
20203,,12/1/1952,,,,,,116784,62500,2510199,225,3080,665882,0,M,,,,,
20204,,11/1/1938,,,,,,28182,46200,21276,0,1583,0,0,F,,,,,
20205,,11/1/1971,,,,,,40722,35000,588939,0,1063,618438,0,F,,,,,
20206,,,,,,,,0,0,0,0,0,0,0,F,,,,,
20207,,10/1/2026,,,,,,38106,52200,28584,0,1846,0,0,F,,,,,
20208,,,,,,,,0,0,0,0,0,0,0,F,,,,,
20209,,3/1/1943,,,,,,79741,96600,986246,0,3412,493584,0,M,,,,,
20210,,4/1/1983,,,,,,25423,70000,218639,0,1289,270460,0,M,,,,,
20211,,,,,,,,0,0,0,0,0,0,0,,,,,,
20212,,9/24/1981,,,,,,196206,375000,3593781,0,5884,2574110,0,M,,,Wayland Baptist University,,
20213,,11/1/1942,,,,,,14250,25000,7334,0,1186,0,0,F,,,,,
20214,,,,,,,,0,0,0,0,0,0,0,,,,,,
20215,,1/1/1961,,,,,,9750,25000,5395,0,1016,0,0,F,,,,,
20216,,9/1/1966,,,,,,55707,87500,735672,0,1622,536630,0,M,,,,,
20217,,6/1/1937,,,,,,49351,25200,749894,4814,1253,400154,0,F,,,,,
20218,,8/1/1935,,,,,,42287,62500,167805,0,1857,33235,0,F,,,,,
20219,180,4/1/1954,3/1/2014,3/1/2014,3/1/2014,180,1,74670,66500,1381084,987,2762,861861,0,M,180,180,,,180
20220,,,,,,,,0,0,0,0,0,0,0,M,,,,,
20221,,9/1/1967,,,,,,97252,187500,1380447,0,3919,412628,0,F,,,,,
20222,,,,,,,,0,0,0,0,0,0,0,M,,,,,
20223,,,,,,,,0,0,0,0,0,0,0,F,,,,,
20224,,4/1/1970,,,,,,20910,32200,212501,0,1045,0,0,F,,,,,
20225,,3/1/1956,,,,,,57189,87500,614269,0,1783,373771,0,M,,,,,
20226,,7/1/1980,,,,,,88919,112000,1499851,0,2843,1330380,0,M,,,,,
20227,,7/1/1983,,,,,,23984,87500,178680,0,1414,182170,0,M,,,,,
20228,180,6/1/1944,6/1/2015,6/1/2015,6/1/2015,180,1,17726,29100,50248,180,1252,0,0,F,180,180,,,180
20229,25,8/1/1951,12/22/1999,3/28/2017,3/28/2017,56,4,51271,70000,550378,56,1697,338294,0,F,5,25,,,56
20230,500,9/1/1980,4/12/2022,4/12/2022,4/12/2022,500,1,53625,187500,533661,500,1973,0,0,F,500,500,,,500
20231,,2/1/1966,,,,,,133943,187500,2569008,1000,4549,744939,1,F,,,,,
20232,,,,,,,,0,0,0,0,0,0,0,M,,,,,
20233,40,,6/10/1996,6/12/2017,6/12/2017,57,3,57,0,0,57,0,0,0,M,12,40,,,57
20234,,7/1/1963,,,,,,73271,57300,1415222,0,2376,588411,0,M,,,,,
20235,,3/1/1946,,,,,,47477,70000,425839,0,1771,193545,0,M,,,,,
20236,,,,,,,,0,0,0,0,0,0,0,F,,,,,
20237,,,,,,,,0,0,0,0,0,0,0,F,,,,,
20238,,,,,,,,0,0,0,0,0,0,0,M,,,,,
20239,,10/1/1956,,,,,,19350,45000,16829,0,1342,0,0,M,,,,,
20240,,10/1/1951,,,,,,37248,77600,41318,0,1756,0,0,F,,,,,
20241,,2/1/1944,,,,,,163597,225000,2675556,1250,6193,726932,0,M,,,,,
20242,,,,,,,,0,0,0,0,0,0,0,M,,,,,
20243,,,,,,,,0,0,0,0,0,0,0,M,,,,,
20244,,,,,,,,0,0,0,0,0,0,1,M,,,,,
20245,50,6/1/1965,4/26/2013,4/26/2013,4/26/2013,50,1,41854,70000,437164,50,1505,346070,0,F,50,50,,,50
20246,,7/1/1958,,,,,,193109,375000,2795981,2964,6879,652908,0,F,,,,,
20247,,,,,,,,0,0,0,0,0,0,0,M,,,,,
20248,,10/1/1961,,,,,,200595,375000,3649461,0,7012,1161900,0,M,,,,,
20249,165,11/1/1934,6/1/2011,6/1/2011,6/1/2011,165,1,50291,31900,843689,165,1405,587828,0,M,165,165,,,165
20250,,,,,,,,0,0,0,0,0,0,0,F,,,,,
20251,,4/1/1964,,,,,,59289,125000,559385,0,1930,285786,0,M,,,,,
20252,,10/1/1965,,,,,,16150,47500,16523,0,1270,0,0,M,,,,,
20253,,,,,,,,7177,39870,9487,0,1196,0,0,F,,,,,
20254,,,,,,,,0,0,0,0,0,0,0,,,,,,
20255,120,11/1/1955,10/9/2012,10/22/2015,10/24/2017,525,5,120865,225000,1322571,2491,4718,387470,0,M,120,110,,,525
20256,144,10/1/1940,6/1/2003,6/17/2009,6/10/2015,901,8,79551,77200,1272370,901,3312,397500,0,M,100,25,,,901
20257,,,,,,,,0,0,0,0,0,0,0,M,,,,,
20258,,,,,,,,0,0,0,0,0,0,0,F,,,,,
20259,,,,,,,,0,0,0,0,0,0,0,M,,,,,
20260,,,,,,,,0,0,0,0,0,0,0,F,,,,,
20261,,12/1/1933,,,,,,38148,57800,31267,0,1813,0,0,F,,,,,
20262,,,,,,,,0,0,0,0,0,0,0,M,,,,,
20263,,,,,,,,0,0,0,0,0,0,0,M,,,,,
20264,100,9/1/1983,6/11/2012,6/11/2012,6/11/2012,100,1,11300,70000,25405,100,1278,0,0,F,100,100,,,100
20265,,11/1/1953,,,,,,58633,47800,933558,0,2183,403302,0,F,,,,,
20266,,11/1/1949,,,,,,248388,375000,5442843,250,8604,673378,0,F,,,,,
20267,,,,,,,,0,0,0,0,0,0,0,,,,,,
20268,180,,2/25/2000,3/1/2014,2/21/2019,1252.58,16,1253,0,0,1253,0,0,0,M,144,90,,,1252.58
20269,,9/1/1953,,,,,,42750,87500,235498,0,1814,0,0,M,,,,,
20270,,,,,,,,0,0,0,0,0,0,0,F,,,,,
20271,,,,,,,,0,0,0,0,0,0,0,F,,,,,
20272,,10/1/1936,,,,,,137842,187500,1769361,0,5588,394339,0,F,,,,,
20273,,7/1/1934,,,,,,30151,31300,307850,0,1406,189853,0,M,,,,,
20274,50,1/1/1987,7/31/2014,7/31/2014,7/31/2014,50,1,5666,43200,10155,50,1020,0,0,F,50,50,,,50
20275,,11/1/1961,,,,,,13300,35000,10220,0,1158,0,0,F,,,,,
20276,,3/5/1974,,,,,,59979,125000,758088,0,1771,549581,0,M,,,,,
20277,,9/1/1963,,,,,,39556,57700,438866,0,1401,375687,0,F,,,,,
20278,,6/1/2025,,,,,,26250,35000,15910,0,1591,0,0,M,,,,,
20279,,,,,,,,0,0,0,0,0,0,0,M,,,,,
20280,,7/1/1944,,,,,,77967,87500,1252866,0,3393,579340,0,M,,,,,
20281,50,4/1/1958,6/30/2018,6/30/2018,6/30/2018,50,1,130435,187500,2523356,50,4886,528108,0,F,50,50,,,50
20282,50,,3/1/2003,2/23/2017,2/23/2017,225,5,225,0,0,225,0,0,0,M,50,50,,,225
20283,,11/1/1955,,,,,,15400,35000,18584,0,1220,0,0,F,,,,,
20284,2500,6/1/1969,9/4/2021,9/4/2021,9/4/2021,2500,1,148486,375000,1955800,2500,5735,594714,1,M,2500,2500,,,2500
20285,,10/1/1952,,,,,,193498,375000,2335797,0,6947,344962,0,M,,,,,
20286,,,,,,,,0,0,0,0,0,0,0,F,,,,,
20287,,,,,,,,0,0,0,0,0,0,0,F,,,,,
20288,,,,,,,,0,0,0,0,0,0,0,F,,,,,
20289,,,,,,,,6981,38783,8970,0,1185,0,0,,,,,,
20290,,9/1/1946,,,,,,59625,112500,524646,0,2137,0,0,F,,,,,
20291,3000,,5/28/2020,5/28/2020,4/23/2022,3266.51,17,3267,0,0,3267,0,0,0,F,3000,16.58,,,3266.51
20292,,,,,,,,0,0,0,0,0,0,0,F,,,,,
20293,,,,,,,,17388,96600,43512,0,1618,0,0,M,,,,,
20294,,7/1/1954,,,,,,35000,62500,257717,0,1578,0,0,F,,,,,
20295,,7/1/1967,,,,,,132646,187500,2526429,0,4492,820158,0,M,,,,,
20296,100,,6/10/2015,6/10/2015,6/10/2015,100,1,100,0,0,100,0,0,0,M,100,100,,,100
20297,,,,,,,,0,0,0,0,0,0,0,M,,,,,
20298,,6/1/1962,,,,,,23750,62500,27003,0,1473,0,0,M,,,,,
20299,,5/1/1980,,,,,,25578,12500,346258,0,648,461557,0,F,,,,,
20300,,,,,,,,0,0,0,0,0,0,0,M,,,,,
20301,,9/27/1983,,,,,,31695,37500,381257,0,987,513894,0,F,,,,,
20302,,,,,,,,0,0,0,0,0,0,0,,,,,,
20303,,,,,,,,0,0,0,0,0,0,0,F,,,,,
20304,,8/1/1963,,,,,,39939,62500,421966,0,1460,336271,0,F,,,,,
20305,,,,,,,,0,0,0,0,0,0,0,F,,,,,
20306,,6/1/1961,,,,,,34125,87500,45607,0,1708,0,0,M,,,,,
20307,1200,9/1/1976,2/19/2015,2/19/2015,2/16/2017,1135,3,49810,125000,491640,1135,1726,398499,0,M,1200,50,,,1135
20308,,12/9/1948,,,,,,193432,187500,3213735,42358,5627,1108980,2,M,,,,,
20309,,2/1/1947,,,,,,60300,87500,607742,0,1926,278508,0,F,,,,,
20310,,10/1/1974,,,,,,38301,70000,410579,0,1381,416010,2,M,,,,,
20311,,7/1/1963,,,,,,105764,187500,1523326,0,4188,727782,0,M,,,,,
20312,,,,,,,,0,0,0,0,0,0,0,M,,,,,
20313,100,,6/10/2015,6/10/2015,6/10/2015,100,1,100,0,0,100,0,0,0,M,100,100,,,100
20314,,7/1/1962,,,,,,50215,70000,605040,0,1544,472306,0,M,,,,,
20315,,12/1/1953,,,,,,11500,25000,6149,0,1079,0,0,F,,,,,
20316,,,,,,,,0,0,0,0,0,0,0,M,,,,,
20317,,,,,,,,0,0,0,0,0,0,0,F,,,,,
20318,,,,,,,,8742,48568,13845,0,1279,0,0,M,,,,,
20319,,1/1/1933,,,,,,83750,125000,938930,0,2518,0,0,F,,,,,
20320,,,,,,,,0,0,0,0,0,0,0,M,,,,,
20321,,9/1/1946,,,,,,27743,25000,338452,0,1146,289866,0,F,,,,,
20322,,5/1/1946,,,,,,60750,112500,541833,0,2156,0,0,F,,,,,
20323,50,10/1/1958,11/14/2013,11/14/2013,11/14/2013,50,1,130695,187500,2527680,50,4841,580903,0,M,50,50,,,50
20324,,6/1/1977,,,,,,10028,43600,12210,0,1116,0,0,F,,,,,
20325,,5/1/1947,,,,,,100092,93000,2233487,0,3833,1016030,0,M,,,,,
20326,,12/1/1932,,,,,,127300,190000,1591086,0,5718,0,0,F,,,,,
20327,,,,,,,,0,0,0,0,0,0,0,M,,,,,
20328,,4/1/1988,,,,,,4836,40300,8632,0,983,0,0,F,,,,,
20329,,,,,,,,0,0,0,0,0,0,0,F,,,,,
20330,,,,,,,,0,0,0,0,0,0,0,F,,,,,
20331,,7/1/1958,,,,,,100078,87500,2066643,0,3289,401197,0,F,,,,,
20332,,,,,,,,0,0,0,0,0,0,0,M,,,,,
20333,,,,,,,,0,0,0,0,0,0,0,F,,,,,
20334,,12/1/1952,,,,,,194374,187500,4311988,3000,5765,749699,0,M,,,,,
20335,,,,,,,,0,0,0,0,0,0,0,M,,,,,
20336,,7/1/1944,,,,,,147913,225000,1873944,0,5734,438250,0,M,,,,,
20337,,,,,,,,0,0,0,0,0,0,0,,,,,,
20338,,,,,,,,0,0,0,0,0,0,0,M,,,,,
20339,,,,,,,,7177,39870,9487,0,1196,0,0,M,,,,,
20340,,,,,,,,0,0,0,0,0,0,0,M,,,,,
20341,,,,,,,,0,0,0,0,0,0,0,M,,,,,
20342,100,7/1/1979,6/5/2010,6/4/2017,6/4/2017,200,2,50666,88700,650237,200,1472,636771,0,M,100,100,,,200
20343,,,,,,,,0,0,0,0,0,0,0,M,,,,,
20344,,11/1/1948,,,,,,162973,187500,3586254,25,5763,817719,0,F,,,,,
20345,,,,,,,,0,0,0,0,0,0,0,M,,,,,
20346,,,,,,,,0,0,0,0,0,0,0,F,,,,,
20347,,4/1/1963,,,,,,124751,225000,1742916,4564,4686,407631,0,F,,,,,
20348,,9/1/1983,,,,,,16716,57600,143478,0,1179,0,0,F,,,,,
20349,25,8/1/1932,6/4/2000,7/13/2021,7/13/2021,50,2,42550,62500,35697,50,1906,0,0,F,25,25,,,50
20350,,5/1/1965,,,,,,7840,22400,3851,0,938,0,0,F,,,,,
20351,,8/1/1963,,,,,,29979,47500,296300,0,1303,248072,0,M,,,,,
20352,,11/1/1956,,,,,,76338,125000,839576,750,2049,436756,1,F,,,,,
20353,,,,,,,,0,0,0,0,0,0,0,F,,,,,
20354,,,,,,,,0,0,0,0,0,0,0,M,,,,,
20355,,2/1/1953,,,,,,41125,87500,48920,0,1829,0,0,F,,,,,
20356,,12/1/1982,,,,,,39066,125000,367634,0,1639,356318,2,F,,,,,
20357,,1/1/1979,,,,,,13125,62500,22337,0,1273,0,0,F,,,,,
20358,,5/1/1959,,,,,,51781,70000,627910,0,1584,461626,0,F,,,,,
20359,,,,,,,,0,0,0,0,0,0,0,M,,,,,
20360,,9/1/1952,,,,,,62498,70000,918971,0,1668,591953,0,M,,,,,
20361,1500,9/1/1965,1/10/2018,1/10/2018,1/10/2018,1500,1,79107,125000,1096841,1500,3154,702140,2,F,1500,1500,,,1500
20362,,10/1/1957,,,,,,63837,45000,1072376,0,2103,491295,0,M,,,,,
20363,100,9/1/1937,11/8/2013,11/8/2013,11/8/2013,100,1,141350,187500,2146219,100,5767,0,0,M,100,100,,,100
20364,,,,,,,,0,0,0,0,0,0,0,M,,,,,
20365,50,5/1/2021,3/16/2011,3/16/2011,3/16/2011,50,1,99010,125000,2709736,260,5981,0,0,M,50,50,,,50
20366,,4/1/1961,,,,,,79701,87500,1253638,0,2881,911516,0,F,,,,,
20367,200,7/1/1966,6/6/2013,6/6/2013,6/6/2013,200,1,36450,62500,370190,200,1423,0,0,M,200,200,,,200
20368,,,,,,,,0,0,0,0,0,0,0,M,,,,,
20369,,9/1/1962,,,,,,96052,187500,1242917,0,4006,533533,0,M,,,,,
20370,,1/1/1945,,,,,,67370,87500,764226,0,1959,384906,0,M,,,,,
20371,,6/1/1936,,,,,,240000,375000,3401876,0,8960,0,0,F,,,,,
20372,,,,,,,,0,0,0,0,0,0,0,M,,,,,
20373,,7/1/2029,,,,,,45222,62500,36610,847,1955,0,0,F,,,,,
20374,,,,,,,,0,0,0,0,0,0,0,M,,,,,
20375,180,3/1/2029,6/1/2011,6/1/2011,6/5/2016,402,6,56169,62700,593386,402,1958,0,0,F,180,120,,,402
20376,,,,,,,,0,0,0,0,0,0,0,F,,,,,
20377,,3/1/1945,,,,,,43371,36400,574857,0,1362,467026,0,M,,,,,
20378,,,,,,,,0,0,0,0,0,0,0,M,,,,,
20379,,,,,,,,0,0,0,0,0,0,0,F,,,,,
20380,,4/1/1969,,,,,,73125,187500,705962,0,2187,0,0,M,,,,,
20381,,,,,,,,0,0,0,0,0,0,0,M,,,,,
20382,,1/1/1942,,,,,,46677,35000,737100,0,1375,292988,0,M,,,,,
20383,,,,,,,,0,0,0,0,0,0,0,F,,,,,
20384,,,,,,,,0,0,0,0,0,0,0,M,,,,,
20385,,,,,,,,0,0,0,0,0,0,0,M,,,,,
20386,,4/1/1971,,,,,,65625,187500,578816,0,2150,0,3,M,,,,,
20387,,3/27/1957,,,,,,0,0,0,0,0,0,0,F,,,,,
20388,,,,,,,,0,0,0,0,0,0,0,F,,,,,
20389,,,,,,,,0,0,0,0,0,0,0,F,,,,,
20390,,,,,,,,0,0,0,0,0,0,0,F,,,,,
20391,,,,,,,,0,0,0,0,0,0,0,F,,,,,
20392,,4/13/2011,,,,,,74398,70000,0,0,1594,590445,0,M,,,,,
20393,,,,,,,,0,0,0,0,0,0,0,F,,,,,
20394,,,,,,,,0,0,0,0,0,0,0,F,,,,,
20395,,6/1/1940,,,,,,75000,125000,765120,0,2371,0,0,F,,,,,
20396,,,,,,,,11778,65432,23301,0,1416,0,0,M,,,,,
20397,,,,,,,,0,0,0,0,0,0,0,F,,,,,
20398,,,,,,,,0,0,0,0,0,0,0,F,,,,,
20399,,,,,,,,0,0,0,0,0,0,0,F,,,,,
20400,,,,,,,,0,0,0,0,0,0,0,,,,,,
20401,,3/1/1978,,,,,,13750,62500,22608,0,1284,0,0,M,,,,,
20402,200,,6/12/2014,6/12/2014,6/12/2014,200,1,200,0,0,200,0,0,0,F,200,200,,,200
20403,,,,,,,,0,0,0,0,0,0,0,F,,,,,
20404,,4/1/1968,,,,,,47793,17500,770800,1000,826,823858,0,M,,,,,
20405,,,,,,,,0,0,0,0,0,0,0,M,,,,,
20406,,,,,,,,0,0,0,0,0,0,0,,,,,,
20407,,9/1/1967,,,,,,45399,62500,604734,0,1399,507970,0,F,,,,,
20408,,,,,,,,0,0,0,0,0,0,0,F,,,,,
20409,,,,,,,,0,0,0,0,0,0,0,F,,,,,
20410,180,8/1/1956,5/8/1995,6/4/2018,5/8/1995,188.5,2,67897,87500,963024,189,2853,584165,0,M,8.5,8.5,,,188.5
20411,,12/1/1981,,,,,,134637,125000,2334432,0,3229,1789040,1,M,,,,,
20412,,7/1/1987,,,,,,15625,62500,99295,0,1189,0,0,F,,,,,
20413,,9/1/2016,,,,,,67811,81700,79859,0,2422,0,0,M,,,,,
20414,,7/1/1953,,,,,,88125,187500,825739,0,2509,0,0,F,,,,,
20415,,,,,,,,0,0,0,0,0,0,0,F,,,,,
20416,,,,,,,,0,0,0,0,0,0,0,F,,,,,
20417,500,,1/4/2019,1/4/2019,1/4/2019,500,1,500,0,0,500,0,0,0,F,500,500,,,500
20418,,3/1/1949,,,,,,230833,375000,3839133,250,8062,786660,0,M,,,,,
20419,,11/1/1953,,,,,,37869,47500,434859,350,1408,191511,0,M,,,,,
20420,,8/1/1963,,,,,,162917,375000,2021414,0,6108,483346,0,F,,,,,
20421,,,,,,,,0,0,0,0,0,0,0,F,,,,,
20422,,10/1/1931,,,,,,32300,47500,23733,0,1701,0,0,F,,,,,
20423,,,,,,,,0,0,0,0,0,0,0,M,,,,,
20424,,2/1/1945,,,,,,34375,62500,31842,0,1704,0,0,F,,,,,
20425,,4/1/1958,,,,,,63920,87500,880230,0,1752,543403,0,M,,,,,
20426,,,,,,,,0,0,0,0,0,0,0,,,,,,
20427,,9/1/1946,,,,,,90042,70000,1965101,982,3268,615384,0,F,,,,,
20428,144,,2/24/2001,6/8/2004,4/26/2012,344,5,344,0,0,344,0,0,0,F,144,20,,,344
20429,,10/1/2016,,,,,,74742,87500,65042,2117,2492,0,0,,,,,,
20430,,9/1/1937,,,,,,27900,45000,20631,0,1580,0,0,M,,,,,
20431,,,,,,,,0,0,0,0,0,0,0,F,,,,,
20432,50,10/1/1961,1/11/2017,1/11/2017,1/11/2017,50,1,71300,187500,617605,50,2322,0,0,F,50,50,,,50
20433,,2/1/1958,,,,,,41750,87500,275848,0,1752,0,0,F,,,,,
20434,,,,,,,,0,0,0,0,0,0,0,M,,,,,
20435,,,,,,,,0,0,0,0,0,0,0,M,,,,,
20436,,9/28/1996,,,,,,0,0,0,0,0,0,0,M,,,,,
20437,,,,,,,,0,0,0,0,0,0,0,F,,,,,
20438,,,,,,,,0,0,0,0,0,0,0,F,,,,,
20439,300,11/1/1948,10/30/2014,10/30/2014,10/30/2014,300,1,116022,225000,1181934,1272,4911,0,0,M,300,300,,,300
20440,,,,,,,,0,0,0,0,0,0,0,M,,,,,
20441,,,,,,,,0,0,0,0,0,0,0,M,,,,,
20442,,3/1/1967,,,,,,33720,47500,378523,0,1259,360898,0,F,,,,,
20443,,,,,,,,0,0,0,0,0,0,0,F,,,,,
20444,600,2/1/1954,11/9/2005,11/9/2005,6/30/2018,700,2,78511,87500,1106804,4674,2996,671745,1,M,600,100,,,700
20445,,3/1/1944,,,,,,103126,62500,2377674,0,3330,650199,0,M,,,,,
20446,,,,,,,,0,0,0,0,0,0,0,M,,,,,
20447,180,12/1/1961,6/14/2011,6/14/2011,6/14/2011,180,1,162991,187500,3353292,180,5003,714351,0,M,180,180,,,180
20448,,,,,,,,0,0,0,0,0,0,0,F,,,,,
20449,500,,6/5/2016,11/30/2021,11/30/2021,2550,7,58676,95900,1025963,2550,2684,777284,1,M,300,500,,,2550
20450,,5/1/1948,,,,,,45500,87500,51034,0,1910,0,0,F,,,,,
20451,,,,,,,,0,0,0,0,0,0,0,,,,,,
20452,,,,,,,,0,0,0,0,0,0,0,M,,,,,
20453,,,,,,,,0,0,0,0,0,0,0,F,,,,,
20454,,7/1/1956,,,,,,58421,62500,866109,0,1551,618415,0,M,,,,,
20455,,4/1/1947,,,,,,56402,27800,976844,0,1833,833360,0,F,,,,,
20456,,9/1/1952,,,,,,107063,125000,1809860,0,3966,524245,0,M,,,,,
20457,,,,,,,,0,0,0,0,0,0,0,M,,,,,
20458,,12/1/1940,,,,,,76436,70000,1260336,0,3159,702725,0,F,,,,,
20459,,,,,,,,0,0,0,0,0,0,0,M,,,,,
20460,,,,,,,,0,0,0,0,0,0,0,F,,,,,
20461,,,,,,,,0,0,0,0,0,0,0,F,,,,,
20462,500,,5/14/2001,12/27/2001,12/27/2001,1000,2,1000,0,0,1000,0,0,0,F,500,500,,,1000
20463,,,,,,,,0,0,0,0,0,0,0,M,,,,,
20464,,9/1/1958,,,,,,130641,187500,2578360,0,4861,716237,0,M,,,,,
20465,,,,,,,,0,0,0,0,0,0,0,F,,,,,
20466,,4/1/1986,,,,,,26250,187500,279566,0,1890,0,0,F,,,,,
20467,,,,,,,,0,0,0,0,0,0,0,M,,,,,
20468,,,,,,,,0,0,0,0,0,0,0,F,,,,,
20469,180,8/1/1939,6/1/2011,6/1/2011,6/1/2011,180,1,42950,47500,465146,180,1602,275898,0,M,180,180,,,180
20470,,1/1/1951,,,,,,665697,187500,18140422,0,33729,757830,0,M,,,,,
20471,,3/1/1942,,,,,,108750,187500,1174545,0,4846,0,0,M,,,,,
20472,,11/1/1984,,,,,,24931,70000,212143,0,1267,288612,0,F,,,,,
20473,,4/1/1955,,,,,,93767,47500,1957069,0,2520,575588,0,F,,,,,
20474,,,,,,,,0,0,0,0,0,0,0,F,,,,,
20475,,6/1/1962,,,,,,47500,125000,368568,0,1963,0,0,F,,,,,
20476,,,,,,,,6300,35000,7231,0,1144,0,0,M,,,,,
20477,,9/1/1975,,,,,,40026,70000,442846,0,1369,464523,0,M,,,,,
20478,,6/1/1955,,,,,,108750,225000,930043,0,2659,0,0,F,,,,,
20479,,5/1/1973,,,,,,4725,17500,1314,0,791,0,0,F,,,,,
20480,,7/1/1981,,,,,,34013,47500,382969,0,1117,499767,0,M,,,,,
20481,,,,,,,,0,0,0,0,0,0,0,,,,,,
20482,,,,,,,,0,0,0,0,0,0,0,,,,,,
20483,,,,,,,,0,0,0,0,0,0,0,M,,,,,
20484,,,,,,,,0,0,0,0,0,0,0,F,,,,,
20485,,,,,,,,0,0,0,0,0,0,0,M,,,,,
20486,,,,,,,,0,0,0,0,0,0,0,F,,,,,
20487,,,,,,,,0,0,0,0,0,0,0,,,,,,
20488,,3/1/1950,,,,,,63567,17500,1319016,0,1527,392085,0,M,,,,,
20489,,,,,,,,0,0,0,0,0,0,0,F,,,,,
20490,,9/1/1961,,,,,,317859,375000,6969046,0,8078,1261590,0,M,,,,,
20491,,6/1/1944,,,,,,35000,62500,32133,0,1719,0,0,M,,,,,
20492,,11/1/1960,,,,,,132181,187500,2575367,0,4769,708541,0,F,,,,,
20493,,,,,,,,0,0,0,0,0,0,0,F,,,,,
20494,,11/1/1974,,,,,,28818,70000,249194,0,1381,226353,0,F,,,,,
20495,,,,,,,,0,0,0,0,0,0,0,F,,,,,
20496,,,,,,,,0,0,0,0,0,0,0,M,,,,,
20497,,12/1/1982,,,,,,20046,45000,175342,0,1074,247925,0,M,,,,,
20498,,12/1/1948,,,,,,31875,62500,30684,0,1647,0,0,F,,,,,
20499,,12/7/1937,,,,,,37119,37900,415349,0,1471,272416,0,M,,,,,
20500,,3/1/1962,,,,,,100933,187500,1290232,2430,4076,545059,0,M,,,,,
20501,,,,,,,,11207,48568,13845,2465,1279,0,0,,,,,,
20502,,,,,,,,9775,57500,18412,0,1188,0,0,F,,,,,
20503,,,,,,,,0,0,0,0,0,0,0,F,,,,,
20504,,,,,,,,0,0,0,0,0,0,0,F,,,,,
20505,300,,4/12/2012,4/12/2012,4/12/2012,300,1,191283,375000,4001794,43342,6965,899350,1,M,300,300,,,300
20506,300,4/1/1935,6/1/2011,9/9/2020,9/9/2020,480,2,41105,62500,34794,480,1857,0,0,M,180,300,,,480
20507,,,,,,,,4893,27184,3939,0,1049,0,0,F,,,,,
20508,,5/1/1980,,,,,,7540,37700,8767,0,1024,0,0,F,,,,,
20509,100,9/1/1984,8/9/2000,6/10/2015,6/10/2015,140,2,18265,87500,107382,140,1390,0,0,F,40,100,,,140
20510,,,,,,,,0,0,0,0,0,0,0,F,,,,,
20511,,,,,,,,0,0,0,0,0,0,0,M,,,,,
20512,,9/1/1974,,,,,,8750,35000,8269,0,1036,0,0,M,,,,,
