ID,LARGEST_GIFT_AMOUNT,BIRTH_DATE,FIRST_GIFT_DATE,LARGEST_GIFT_DATE,LAST_GIFT_DATE,TOTAL_GIFT_AMOUNT,TOTAL_NUMBER_GIFTS,TOTAL_GIVING_CAPACITY,TOTAL_INCOME,TOTAL_NETWORTH,TOTAL_DONATIONS,TOTAL_EAD,LARGEST_REALEST_VALUE,TOTAL_NO_EVENTS_PARTICIPATED,GENDER,FIRST_GIFT_AMOUNT,LAST_GIFT_AMOUNT,Financially_In_Dept,Avg_Gift_Amount,gifting_Capcity,gift_check,age,Group,Score
19382,100.0,1954-10-01,1998,1998,2012,175.0,2.0,154858.0,187500.0,4096300,2390.0,5576.0,804198.0,0.0,M,100.0,75.0,False,87.5,0.0011300675457515,False,68.0,1,11.276024977380159
19427,100.0,1958-09-01,2013,2013,2013,100.0,1.0,126237.0,187500.0,2411557,100.0,4791.0,646657.0,0.0,F,100.0,100.0,False,100.0,0.0007921607769512,False,64.0,1,12.05198052697352
19438,500.0,1957-12-01,2006,2010,2010,1300.0,3.0,128405.0,187500.0,2053091,1300.0,4682.0,967107.0,0.0,M,500.0,500.0,False,433.3333333333333,0.0101242163467154,False,65.0,1,11.532547963414231
19513,50.0,1948-03-01,2013,2013,2013,50.0,1.0,80276.0,87500.0,1254588,50.0,3264.0,364566.0,0.0,M,50.0,50.0,False,50.0,0.0006228511634859,False,75.0,1,12.676145901885613
19584,50.0,1948-09-01,2006,2006,2019,160.0,7.0,63914.0,62500.0,983450,160.0,2624.0,637576.0,0.0,M,50.0,20.0,False,22.857142857142858,0.0025033638952342,False,74.0,1,11.401838429582629
19622,50.0,1951-06-01,2016,2016,2016,50.0,1.0,279793.0,375000.0,6219374,50.0,8775.0,1919860.0,0.0,M,50.0,50.0,False,50.0,0.0001787035415467,False,71.0,1,11.260702516918009
19647,50.0,1947-08-01,2013,2013,2013,50.0,1.0,110973.0,187500.0,1111297,50.0,4563.0,230954.0,0.0,M,50.0,50.0,False,50.0,0.0004505600461373,False,75.0,1,12.668200360276236
19673,100.0,1961-04-01,2020,2020,2020,100.0,1.0,174334.0,375000.0,2347517,100.0,6432.0,559684.0,0.0,M,100.0,100.0,False,100.0,0.0005736115731871,False,62.0,1,11.334687857544338
19720,52.0,1945-06-01,2013,2013,2013,52.0,1.0,70044.0,64700.0,1123425,52.0,2855.0,688130.0,0.0,F,52.0,52.0,False,52.0,0.0007423904974016,False,77.0,1,12.04027952242739
19721,100.0,1958-12-01,2018,2020,2020,200.0,2.0,98180.0,162500.0,1277734,3379.0,3919.0,563517.0,0.0,M,100.0,100.0,False,100.0,0.0020370747606437,False,64.0,1,11.405765447314234
19755,100.0,1942-12-01,2013,2013,2013,100.0,1.0,231071.0,375000.0,3059943,200.0,8154.0,342424.0,0.0,F,100.0,100.0,False,100.0,0.0004327674178066,False,80.0,1,12.019903364952226
19853,100.0,1970-10-01,2013,2013,2013,100.0,1.0,24744.0,42500.0,243039,100.0,1162.0,245169.0,0.0,F,100.0,100.0,False,100.0,0.0040413837698027,False,52.0,1,12.156283281831968
19946,100.0,1941-08-01,2007,2013,2013,150.0,2.0,67566.0,87500.0,734127,150.0,2028.0,315816.0,0.0,M,50.0,100.0,False,75.0,0.0022200515051949,False,81.0,1,12.342850526785135
19974,2400.0,1956-11-01,1990,2006,2007,2568.18,7.0,229349.0,187500.0,4439302,83960.0,5555.0,754854.0,2.0,M,37.54,200.0,False,366.8828571428571,0.011197694343555,False,66.0,1,10.667779723023624
20012,600.0,1954-05-01,2012,2013,2017,1260.0,5.0,63055.0,70000.0,904517,1260.0,1654.0,591902.0,0.0,M,180.0,15.0,False,252.0,0.019982554912378,False,68.0,1,11.910112296453068
20038,250.0,1950-11-01,2013,2014,2016,680.0,4.0,48139.0,65700.0,495006,680.0,1653.0,305310.0,0.0,M,180.0,100.0,False,170.0,0.0141257608176322,False,72.0,1,11.92510456861347
20198,75.0,1944-09-01,1999,2013,2013,75.0,3.0,126429.0,87500.0,1076261,52360.0,3253.0,518877.0,0.0,M,50.0,75.0,False,25.0,0.0005932183280734,False,78.0,1,12.304279053377972
20245,50.0,1965-06-01,2013,2013,2013,50.0,1.0,41854.0,70000.0,437164,50.0,1505.0,346070.0,0.0,F,50.0,50.0,False,50.0,0.0011946289482486,False,57.0,1,12.057741147555443
20323,50.0,1958-10-01,2013,2013,2013,50.0,1.0,130695.0,187500.0,2527680,50.0,4841.0,580903.0,0.0,M,50.0,50.0,False,50.0,0.0003825701059719,False,64.0,1,12.670592239878324
20363,100.0,1937-09-01,2013,2013,2013,100.0,1.0,141350.0,187500.0,2146219,100.0,5767.0,0.0,0.0,M,100.0,100.0,False,100.0,0.0007074637424831,False,85.0,1,12.660952366989278
20367,200.0,1966-07-01,2013,2013,2013,200.0,1.0,36450.0,62500.0,370190,200.0,1423.0,0.0,0.0,M,200.0,200.0,False,200.0,0.0054869684499314,False,56.0,1,12.844034265944765
20410,180.0,1956-08-01,1995,2018,1995,188.5,2.0,67897.0,87500.0,963024,189.0,2853.0,584165.0,0.0,M,8.5,8.5,False,94.25,0.0027762640470123,False,66.0,1,11.368865896262694
20444,600.0,1954-02-01,2005,2005,2018,700.0,2.0,78511.0,87500.0,1106804,4674.0,2996.0,671745.0,1.0,M,600.0,100.0,False,350.0,0.008915948083708,False,69.0,1,10.721590885547366
20538,100.0,1954-09-01,1994,2021,2021,130.0,2.0,108468.0,187500.0,1163058,3994.0,4263.0,401982.0,0.0,M,30.0,100.0,False,65.0,0.0011985101596784,False,68.0,1,11.395975787017315
20587,100.0,1949-01-01,2013,2013,2013,100.0,1.0,85949.0,112500.0,1231101,495.0,3615.0,561586.0,0.0,F,100.0,100.0,False,100.0,0.0011634806687686,False,74.0,1,12.064683442763194
20625,180.0,1957-09-01,2010,2019,2020,1560.0,10.0,124048.0,187500.0,1919924,1560.0,4615.0,567754.0,0.0,M,180.0,15.0,False,156.0,0.0125757771185347,False,65.0,1,11.613705870779738
20694,400.0,1974-11-01,2013,2013,2013,400.0,1.0,77555.0,87500.0,1348736,400.0,2577.0,561371.0,0.0,M,400.0,400.0,False,400.0,0.0051576300689833,False,48.0,1,12.821512334617633
20819,200.0,1934-08-01,2013,2013,2013,200.0,1.0,281182.0,375000.0,4309139,10648.0,9637.0,460680.0,0.0,F,200.0,200.0,False,200.0,0.0007112830835544,False,88.0,1,12.019787558677594
20823,180.0,1970-07-01,2009,2013,2016,1020.0,6.0,102743.0,112500.0,1895736,1020.0,3247.0,868551.0,0.0,M,180.0,60.0,False,170.0,0.0099276836378147,False,52.0,1,12.033936945159509
20967,250.0,1969-05-01,2020,2021,2021,500.0,2.0,293314.0,375000.0,5991424,3672.0,7322.0,949000.0,0.0,M,250.0,250.0,False,250.0,0.0017046578069918,False,53.0,1,11.404245754720588
20984,180.0,1955-04-11,2003,2013,2013,1464.0,11.0,737714.0,87500.0,9070396,7533.0,4607.0,0.0,0.0,M,144.0,180.0,False,133.0909090909091,0.0019845089018237,False,68.0,1,12.338500743710101
21006,50.0,1946-09-01,2013,2013,2013,50.0,1.0,91166.0,125000.0,1106165,50.0,3787.0,497328.0,0.0,M,50.0,50.0,False,50.0,0.0005484500800737,False,76.0,1,12.670833159916496
21099,1000.0,1962-09-01,1995,1998,2009,4075.0,9.0,355993.0,375000.0,6711799,46489.0,7936.0,1529230.0,0.0,M,25.0,50.0,False,452.77777777777777,0.0114468542920787,False,60.0,1,11.508589507882805
21113,250.0,1944-08-01,1991,1996,2013,809.0,9.0,297938.0,375000.0,6992947,809.0,9660.0,1300000.0,0.0,M,100.0,25.0,False,89.88888888888889,0.0027153300351079,False,78.0,1,11.849560250685709
21187,35.0,1957-07-01,2020,2022,2022,406.88,19.0,65121.0,63400.0,1003935,407.0,2456.0,749045.0,0.0,M,20.0,21.14,False,21.414736842105263,0.0062480613012699,False,65.0,1,11.458574615936625
21368,30000.0,1957-12-01,1991,2013,2014,41155.0,6.0,183879.0,225000.0,2334152,41380.0,5234.0,544586.0,1.0,M,150.0,5000.0,False,6859.166666666667,0.2238156613860201,False,65.0,1,2.508041058467835
21455,1250.0,1955-05-09,1992,2005,2006,2396.0,7.0,213084.0,375000.0,3416676,2396.0,7403.0,533514.0,0.0,M,21.0,300.0,False,342.2857142857143,0.0112443918830132,False,67.0,1,11.516232857846395
21678,1000.0,1949-12-01,1999,2013,2018,2540.0,6.0,163104.0,187500.0,3494546,2540.0,5673.0,705453.0,0.0,M,100.0,180.0,False,423.3333333333333,0.0155728860113792,False,73.0,1,12.056560498830695
21738,1000.0,1963-08-01,1997,2007,2021,2638.0,8.0,195533.0,187500.0,4026685,6287.0,5155.0,1284570.0,2.0,M,125.0,750.0,False,329.75,0.0134913288294047,False,59.0,1,10.738836534449986
21785,500.0,1973-01-01,2016,2016,2021,700.0,2.0,307264.0,191000.0,5180698,43902.0,5009.0,1685720.0,1.0,M,500.0,200.0,False,350.0,0.0022781712143303,False,50.0,1,10.56867935846881
21876,180.0,1946-02-05,2022,2022,2022,180.0,1.0,252739.0,375000.0,4157826,180.0,8454.0,599435.0,0.0,M,180.0,180.0,False,180.0,0.0007121971678292,False,77.0,1,11.28744581047448
21884,180.0,1963-03-01,2013,2013,2013,180.0,1.0,28545.0,37500.0,331058,180.0,1182.0,289799.0,0.0,M,180.0,180.0,False,180.0,0.0063058328954282,False,60.0,1,12.872470843315496
22181,180.0,1980-03-01,2013,2013,2013,180.0,1.0,22832.0,37500.0,229811,180.0,1021.0,303045.0,0.0,M,180.0,180.0,False,180.0,0.0078836720392431,False,43.0,1,12.878030850596899
22240,100.0,1963-05-01,2005,2020,2020,150.0,2.0,274901.0,375000.0,7096159,3821.0,8008.0,1508220.0,0.0,M,50.0,100.0,False,75.0,0.0005456509798072,False,59.0,1,11.318641018204426
22246,180.0,1954-07-01,2009,2019,2019,360.0,2.0,63726.0,87500.0,734966,360.0,1814.0,462315.0,0.0,M,180.0,180.0,False,180.0,0.0056491855757461,False,68.0,1,11.533439938235173
22273,360.0,1941-04-01,2008,2012,2013,1015.0,6.0,187420.0,187500.0,4559222,1015.0,6582.0,779648.0,0.0,F,180.0,30.0,False,169.16666666666666,0.0054156440081101,False,82.0,1,11.325413367719372
22284,100.0,1932-02-01,2013,2013,2013,100.0,1.0,50100.0,62500.0,452519,100.0,1906.0,0.0,0.0,M,100.0,100.0,False,100.0,0.0019960079840319,False,91.0,1,12.709748244571957
22330,200.0,1972-03-01,2013,2013,2013,200.0,1.0,44953.0,87500.0,471463,200.0,1554.0,405054.0,0.0,M,200.0,200.0,False,200.0,0.0044490912731074,False,51.0,1,12.804921336762801
22349,100.0,1944-01-01,2013,2013,2013,150.0,2.0,244814.0,375000.0,4084999,150.0,8596.0,693273.0,0.0,M,100.0,50.0,False,75.0,0.0006127100574313,False,79.0,1,12.669999861606273
22395,250.0,1974-01-01,2013,2013,2013,250.0,1.0,32750.0,125000.0,247777,250.0,1771.0,0.0,0.0,M,250.0,250.0,False,250.0,0.0076335877862595,False,49.0,1,12.879325546471497
22649,100.0,1959-08-01,2013,2013,2013,100.0,1.0,25725.0,62500.0,27843,100.0,1511.0,0.0,0.0,F,100.0,100.0,True,100.0,0.0038872691933916,False,63.0,1,11.242054031259839
22955,4000.0,1916-07-18,1990,2006,2009,9337.0,34.0,463965.0,375000.0,20371654,13008.0,50045.0,992209.0,0.0,M,25.0,300.0,False,274.61764705882354,0.0201243628290927,False,106.0,1,11.30196204309
22994,180.0,1953-12-01,2009,2019,2019,855.0,6.0,102402.0,112500.0,1684960,855.0,3684.0,787993.0,0.0,M,180.0,180.0,False,142.5,0.0083494462998769,False,69.0,1,11.589093310427337
23053,50.0,1946-02-01,2013,2013,2013,50.0,1.0,360108.0,100000.0,10251164,50.0,21458.0,2632760.0,0.0,M,50.0,50.0,False,50.0,0.0001388472347184,False,77.0,1,12.64960007209588
23062,100.0,1961-04-01,2008,2009,2014,290.0,6.0,119921.0,187500.0,1872213,3254.0,4458.0,646391.0,0.0,M,100.0,25.0,False,48.333333333333336,0.0024182586869689,False,62.0,1,11.372360266202481
23149,100.0,1969-12-01,2013,2013,2013,100.0,1.0,63855.0,154000.0,635731,100.0,1998.0,351094.0,0.0,M,100.0,100.0,False,100.0,0.0015660480776759,False,53.0,1,12.70313702011603
23256,180.0,1953-08-01,1993,2013,2013,2038.5,25.0,86849.0,112500.0,1244908,2039.0,3485.0,374776.0,0.0,F,110.0,180.0,False,81.54,0.0234717728471254,False,69.0,1,11.59877686861916
23336,240.0,1953-04-01,2014,2016,2016,600.0,3.0,129467.0,187500.0,2038867,600.0,4907.0,814849.0,0.0,M,180.0,240.0,False,200.0,0.0046343855963295,False,70.0,1,11.438515061327301
23374,50.0,1979-11-01,2013,2013,2013,50.0,1.0,157276.0,375000.0,2854886,50.0,5676.0,1404610.0,0.0,M,50.0,50.0,False,50.0,0.0003179124596251,False,43.0,1,12.635508263009914
23392,180.0,1959-07-01,2013,2013,2013,180.0,1.0,92015.0,187500.0,1031612,180.0,3988.0,299199.0,0.0,M,180.0,180.0,False,180.0,0.0019562027930228,False,63.0,1,12.738146279886827
23536,50.0,1947-03-01,1992,1999,2013,85.0,3.0,93489.0,47500.0,2088467,85.0,2765.0,488810.0,0.0,M,10.0,25.0,False,28.33333333333333,0.0009091978735466,False,76.0,1,11.799248301153348
23589,180.0,1947-01-01,1991,2013,2014,285.0,7.0,156997.0,187500.0,3423889,285.0,5820.0,736577.0,0.0,M,20.0,15.0,False,40.71428571428572,0.0018153213118722,False,76.0,1,11.832749375722937
23615,100.0,1958-07-01,2013,2013,2013,100.0,1.0,72343.0,125000.0,774051,100.0,2032.0,394867.0,0.0,M,100.0,100.0,False,100.0,0.0013823037474254,False,64.0,1,12.715379882475865
23646,250.0,1947-04-01,2013,2013,2013,250.0,1.0,50375.0,87500.0,317920,250.0,1926.0,0.0,0.0,M,250.0,250.0,False,250.0,0.0049627791563275,False,76.0,1,12.836253575579953
23731,50.0,1939-05-01,2013,2013,2013,50.0,1.0,65383.0,42500.0,1135921,50.0,2500.0,400648.0,0.0,F,50.0,50.0,False,50.0,0.0007647247755532,False,83.0,1,12.02940065191108
23766,50.0,1962-09-01,2013,2013,2013,50.0,1.0,59070.0,87500.0,790763,50.0,1679.0,532899.0,0.0,M,50.0,50.0,False,50.0,0.0008464533604198,False,60.0,1,12.685745293550683
23805,300.0,1949-06-01,2013,2013,2013,300.0,1.0,102183.0,127000.0,1510411,3479.0,3996.0,678684.0,0.0,M,300.0,300.0,False,300.0,0.0029359091042541,False,73.0,1,12.7750961377465
24011,100.0,1964-12-01,2013,2013,2013,100.0,1.0,97594.0,225000.0,1124571,100.0,4178.0,374888.0,0.0,M,100.0,100.0,False,100.0,0.001024653154907,False,58.0,1,12.689761561496839
24056,100.0,1960-11-01,2013,2013,2013,100.0,1.0,212953.0,369000.0,3988422,2726.0,7165.0,543988.0,0.0,M,100.0,100.0,False,100.0,0.0004695871859048,False,62.0,1,12.67198777486255
24182,100.0,1936-09-01,2013,2013,2013,100.0,1.0,70511.0,91600.0,737176,100.0,2139.0,254064.0,0.0,M,100.0,100.0,False,100.0,0.0014182184340032,False,86.0,1,12.690860024300504
24244,180.0,1951-05-01,2000,2013,2013,1446.0,12.0,59861.0,70000.0,732878,1446.0,1697.0,304151.0,0.0,M,25.0,180.0,False,120.5,0.024155961310369,False,71.0,1,12.240457593394447
24297,25.0,1955-05-01,2000,2021,2021,50.0,3.0,79871.0,87500.0,1254402,50.0,3049.0,808926.0,0.0,M,10.0,25.0,False,16.666666666666668,0.0006260094402223,False,67.0,1,11.386499119901956
24433,100.0,1942-12-01,2013,2013,2013,100.0,1.0,166375.0,125000.0,4055028,100.0,5210.0,1900500.0,0.0,M,100.0,100.0,False,100.0,0.0006010518407212,False,80.0,1,12.665109526361457
24443,74.0,1954-02-01,1996,2013,2013,118.0,3.0,55806.0,87500.0,616593,118.0,1814.0,308754.0,0.0,F,24.0,74.0,False,39.333333333333336,0.0021144679783535,False,69.0,1,11.722094266625277
24471,180.0,1963-04-01,2010,2010,2010,180.0,1.0,132546.0,187500.0,2576605,180.0,4680.0,699440.0,0.0,M,180.0,180.0,False,180.0,0.001358019102802,False,60.0,1,11.307657410112277
24484,50.0,1947-11-01,2013,2013,2013,50.0,1.0,151644.0,187500.0,3242282,50.0,5694.0,761669.0,0.0,M,50.0,50.0,False,50.0,0.0003297196064466,False,75.0,1,12.662559422002435
24486,150.0,1945-11-01,1997,2015,2015,200.0,2.0,334648.0,225000.0,8471327,200.0,7789.0,788540.0,0.0,M,50.0,150.0,False,100.0,0.0005976428964165,False,77.0,1,11.281606117171846
24525,144.0,1954-09-01,2007,2007,2017,200.0,3.0,150178.0,187500.0,3106489,200.0,5264.0,775785.0,0.0,M,144.0,100.0,False,66.66666666666667,0.001331752986456,False,68.0,1,11.306798124305274
24549,250.0,1942-07-01,2001,2003,2009,1176.0,8.0,280221.0,375000.0,6232211,1176.0,9615.0,663691.0,0.0,M,200.0,100.0,False,147.0,0.0041966876144186,False,80.0,1,11.370910121474953
24732,250.0,1945-01-01,2020,2020,2020,250.0,1.0,100870.0,70000.0,2290960,403.0,3447.0,679833.0,0.0,M,250.0,250.0,False,250.0,0.0024784375929414,False,78.0,1,11.406457314585172
24852,50.0,1955-09-01,2013,2013,2013,50.0,1.0,59650.0,112500.0,511394,150.0,1978.0,0.0,0.0,M,50.0,50.0,False,50.0,0.0008382229673093,False,67.0,1,12.693442308316707
24907,50000.0,1966-06-27,2021,2021,2022,56000.0,3.0,234193.0,187500.0,3370887,68037.0,4826.0,1534090.0,5.0,M,1000.0,5000.0,False,18666.666666666668,0.2391190172208392,False,56.0,1,1.9904234773918654
24971,100.0,1950-06-01,2021,2021,2021,100.0,1.0,62843.0,70000.0,917500,100.0,1711.0,554867.0,0.0,M,100.0,100.0,False,100.0,0.0015912671260124,False,72.0,1,11.431026804886773
25067,100.0,1942-06-01,2013,2013,2013,100.0,1.0,52125.0,62500.0,570432,100.0,1749.0,315501.0,0.0,M,100.0,100.0,False,100.0,0.0019184652278177,False,80.0,1,12.72221511167547
25138,400.0,1964-01-01,2022,2022,2022,400.0,1.0,176524.0,375000.0,2690286,400.0,6441.0,486875.0,0.0,M,400.0,400.0,False,400.0,0.0022659808298021,False,59.0,1,11.354845319321774
25207,250.0,1962-12-01,2013,2013,2013,250.0,1.0,101556.0,187500.0,1326365,2680.0,4063.0,590012.0,0.0,M,250.0,250.0,False,250.0,0.0024616960100831,False,60.0,1,12.753306711368817
25236,180.0,1957-09-01,1999,2018,2019,1130.0,14.0,112599.0,187500.0,1805475,1130.0,4545.0,654382.0,0.0,M,144.0,25.0,False,80.71428571428571,0.0100356131049121,False,65.0,1,11.582554878034708
25278,180.0,1964-06-01,2013,2013,2013,180.0,1.0,14796.0,40600.0,12946,180.0,1211.0,0.0,0.0,M,180.0,180.0,True,180.0,0.0121654501216545,False,58.0,1,12.003569811144423
25287,150.0,1954-10-01,2013,2013,2013,150.0,1.0,99810.0,162500.0,1338844,300.0,4112.0,527702.0,0.0,F,150.0,50.0,False,150.0,0.001502855425308,False,68.0,1,12.0851108926311
25393,180.0,1964-12-01,1999,2013,2014,1013.0,7.0,154878.0,125000.0,3131604,1013.0,3972.0,712755.0,0.0,M,20.0,15.0,False,144.71428571428572,0.0065406319813014,False,58.0,1,11.998036236254647
25413,100.0,1941-04-01,2013,2013,2013,130.0,2.0,68087.0,87500.0,748127,130.0,2028.0,326630.0,0.0,M,100.0,30.0,False,65.0,0.0019093218969847,False,82.0,1,12.720243036601962
25582,100.0,1943-12-01,2013,2013,2013,100.0,1.0,235100.0,375000.0,3464861,100.0,8294.0,0.0,0.0,M,100.0,100.0,False,100.0,0.0004253509145044,False,79.0,1,12.659029178032332
25606,200.0,1955-02-01,2004,2013,2013,594.0,4.0,137726.0,225000.0,2060028,594.0,5244.0,717640.0,0.0,M,144.0,200.0,False,148.5,0.0043129111424131,False,68.0,1,12.44480238303756
25615,250.0,1956-10-01,1992,2001,2019,2523.0,26.0,196531.0,375000.0,2838127,2523.0,6970.0,655164.0,0.0,M,5.0,200.0,False,97.03846153846152,0.0128376693753148,False,66.0,1,11.522330179349142
25693,100.0,1949-08-01,2012,2012,2013,150.0,2.0,95568.0,89500.0,1631457,150.0,3456.0,658794.0,0.0,F,100.0,50.0,False,75.0,0.0015695630336514,False,73.0,1,11.191288274756946
25709,213.0,1960-08-01,1992,2008,2013,533.0,3.0,78812.0,125000.0,1157406,533.0,3364.0,565577.0,0.0,M,200.0,120.0,False,177.66666666666666,0.0067629295031213,False,62.0,1,11.998151598550004
25711,180.0,1956-05-01,2013,2013,2013,180.0,1.0,27680.0,62500.0,28688,180.0,1551.0,0.0,0.0,M,180.0,180.0,True,180.0,0.0065028901734104,False,66.0,1,11.954851859656246
25942,540.0,1941-09-01,2000,2009,2013,2104.0,14.0,259372.0,225000.0,6626673,2230.0,7690.0,685436.0,0.0,F,144.0,180.0,False,150.28571428571428,0.0081119010533133,False,81.0,1,11.348398715756243
25988,180.0,1972-05-01,2013,2013,2013,180.0,1.0,29085.0,47200.0,321466,180.0,1203.0,313776.0,0.0,F,180.0,180.0,False,180.0,0.0061887570912841,False,50.0,1,12.213346461109921
26007,200.0,1950-12-01,2000,2010,2013,1108.0,10.0,132950.0,187500.0,2588160,2208.0,5260.0,576641.0,1.0,F,30.0,180.0,False,110.8,0.0083339601353892,False,72.0,1,10.583595041299334
26034,100.0,1960-03-01,2013,2019,2019,125.0,2.0,112506.0,187500.0,2796866,125.0,4880.0,747617.0,0.0,M,25.0,100.0,False,62.5,0.0011110518550121,False,63.0,1,11.751500586355721
26146,450.0,1951-03-01,2013,2013,2013,450.0,1.0,138958.0,225000.0,1949032,1207.0,5389.0,550016.0,0.0,M,450.0,450.0,False,450.0,0.0032383885778436,False,72.0,1,12.787427805816144
26232,25.0,1948-10-01,2012,2013,2013,50.0,2.0,40829.0,44900.0,476400,50.0,1436.0,357601.0,0.0,F,25.0,25.0,False,25.0,0.0012246197555658,False,74.0,1,11.683693366752017
26274,50.0,1959-12-01,2013,2013,2013,50.0,1.0,70439.0,87500.0,984931,2480.0,2761.0,373826.0,0.0,M,50.0,50.0,False,50.0,0.0007098340408012,False,63.0,1,12.684463266151228
26285,50.0,1945-06-01,2013,2013,2013,50.0,1.0,155720.0,225000.0,2441980,50.0,6010.0,638392.0,0.0,M,50.0,50.0,False,50.0,0.0003210891343436,False,77.0,1,12.658267954552416
26392,1200.0,1957-01-01,1990,1999,2003,3063.95,16.0,169150.0,225000.0,3398654,3064.0,5726.0,656366.0,0.0,M,8.95,300.0,False,191.496875,0.0181138043156961,False,66.0,1,11.39414867521763
26412,100.0,1961-10-01,1996,2011,2013,246.0,4.0,210193.0,375000.0,3951214,296.0,7135.0,780760.0,2.0,M,46.0,75.0,False,61.5,0.001170352961326,False,61.0,1,10.946216586301707
26441,250.0,1956-07-01,1991,2020,2020,990.0,6.0,118782.0,187500.0,1750204,1340.0,4610.0,698838.0,1.0,M,50.0,250.0,False,165.0,0.0083345961509319,False,66.0,1,10.77002504616069
26508,100.0,1935-11-01,2013,2013,2013,100.0,1.0,122475.0,87500.0,3105719,100.0,4474.0,645844.0,0.0,M,100.0,100.0,False,100.0,0.0008164931618697,False,87.0,1,12.663145878481036
26561,250.0,1971-02-01,2020,2020,2020,250.0,1.0,164238.0,375000.0,2740074,2680.0,6060.0,1056160.0,0.0,M,250.0,250.0,False,250.0,0.0015221812248079,False,52.0,1,11.357394140228081
26588,50.0,1936-02-01,2013,2013,2013,50.0,1.0,159868.0,125000.0,4156928,350.0,5624.0,614137.0,0.0,M,50.0,50.0,False,50.0,0.0003127580253709,False,87.0,1,12.63996326687006
26643,50.0,1962-09-01,2021,2021,2021,50.0,1.0,86928.0,47500.0,1703933,50.0,2266.0,826061.0,0.0,M,50.0,50.0,False,50.0,0.000575188661881,False,60.0,1,11.381016144487422
26661,100.0,1945-05-01,2013,2013,2013,100.0,1.0,105911.0,125000.0,1874816,100.0,4323.0,564108.0,0.0,F,100.0,100.0,False,100.0,0.000944188988868,False,77.0,1,12.049355262794903
26696,1000.0,1949-04-01,2001,2015,2017,3755.0,9.0,200847.0,225000.0,10119462,16382.0,24710.0,976211.0,3.0,M,5.0,100.0,False,417.22222222222223,0.0186958231887954,False,74.0,1,10.572496439407951
26770,100.0,1954-08-01,2010,2010,2020,250.0,6.0,143081.0,187500.0,2898836,595.0,5236.0,581658.0,3.0,M,100.0,25.0,False,41.66666666666666,0.0017472620403827,False,68.0,1,10.528441717830882
26791,100.0,1955-06-01,2020,2020,2020,100.0,1.0,200028.0,187500.0,4418891,2350.0,5682.0,1600000.0,0.0,M,100.0,100.0,False,100.0,0.0004999300097986,False,67.0,1,11.33590872184746
26807,180.0,1961-08-01,2004,2015,2016,468.0,3.0,72039.0,87500.0,1070553,468.0,2785.0,748914.0,0.0,M,144.0,15.0,False,156.0,0.0064964810727522,False,61.0,1,11.49359859711845
39,100.0,1970-09-11,2019,2019,2019,100.0,1.0,100.0,0.0,0,100.0,0.0,0.0,0.0,F,100.0,100.0,False,100.0,1.0,False,52.0,2,4.130894992583395
453,2000.0,1941-01-14,1994,2007,2007,2669.0,6.0,2669.0,0.0,0,2669.0,0.0,0.0,0.0,M,25.0,2000.0,False,444.8333333333333,1.0,False,82.0,2,4.124997962878405
1281,1000.0,1960-12-08,1993,2016,2017,9404.0,24.0,9404.0,0.0,0,9404.0,0.0,0.0,1.0,M,50.0,500.0,False,391.8333333333333,1.0,False,62.0,2,3.904042160568889
3048,1000000.0,1941-05-18,2020,2020,2020,1100000.0,2.0,1551753.0,94500.0,6987314,1443217.0,5234.0,637893.0,0.0,M,1000000.0,100000.0,False,550000.0,0.7088757038007982,False,81.0,2,3.430865824756934
4266,180.0,1995-03-07,2017,2018,2022,427.85,17.0,428.0,0.0,0,428.0,0.0,0.0,0.0,F,180.0,16.07,False,25.16764705882353,0.9996495327102805,False,28.0,2,4.445485258297044
9824,1000000.0,1970-04-04,2017,2021,2021,1000500.0,3.0,1259239.0,187500.0,5866193,1012977.0,5222.0,2955890.0,3.0,M,250.0,500000.0,False,333500.0,0.7945274884275344,False,53.0,2,3.938474128029244
10092,700.0,1942-09-07,1992,1999,2004,2824.6,38.0,2825.0,0.0,0,2825.0,0.0,0.0,0.0,M,20.0,24.0,False,74.33157894736841,0.999858407079646,False,80.0,2,4.218020294224889
